450-2_Cortex	449-4_Midbrain	454-6_Cerebellum	463-5_Hippocampus	490-2_Thalamus	337-4_Striatum	490-4_Striatum	463-5_Midbrain
ENSMUSG00000034317	239.280098611608	203.887235344294	349.991323487408	267.661038580355	734.822352617357	608.216208235599	669.946053188702	588.956566073565
ENSMUSG00000027782	2979.48033900825	2191.78777995116	2250.90805394673	2644.23203436238	1732.36996882178	1899.27638031853	1867.04517066531	1765.31572311232
ENSMUSG00000089417	6.20355811215281	19.8223701029175	10.9635836273164	15.1098973392136	12.125781396326	26.1197144641055	17.1781039279154	49.7272034679527
ENSMUSG00000028073	291.567231271182	331.316757434478	163.61040182303	152.178251773508	105.898490861247	239.741664902683	176.075565261133	132.087884211749
ENSMUSG00000003382	350.944144630359	571.073043441194	1003.58957819281	979.984770286138	857.69693743346	768.665882800819	850.316144431814	780.095504403508
ENSMUSG00000118505	1.7724451749008	10.3831462443853	2.53005776014994	1.0792783813724	1.61677085284347	0	0	1.55397510837352
ENSMUSG00000041977	2004.63549281281	2119.10575624046	2853.06180086242	2807.20306994961	2652.31258408971	1412.33027495199	1796.18549196266	1939.36093525016
ENSMUSG00000005640	23.9280098611608	18.8784477170643	66.6248543506151	12.9513405764688	31.5270316304476	31.7167961349852	45.092522810778	12.4318008669882
ENSMUSG00000038777	4154.61148996748	2270.13333797698	1412.61558275038	766.287650774403	864.164020844834	484.147564531098	388.654601369087	716.382524960194
ENSMUSG00000120920	114.322713781102	106.663229601413	73.3716750443483	46.4089703990131	46.0779693060389	68.0978269957036	47.2397858017674	31.0795021674705
ENSMUSG00000038766	342.968141343305	375.681109569579	1496.10748883533	756.574145342051	469.671932751028	578.365105990907	783.750991711142	298.363220807716
ENSMUSG00000053192	19270.910164109	14661.0024970721	5207.7022229753	7679.06568346462	6873.70128086401	6813.51408735095	5154.50480987013	8307.55092936485
ENSMUSG00000046722	1764.46917161375	1359.24823562863	2894.38607761153	2095.9586166252	1650.72304075318	2129.68957576974	1763.97654709782	1681.40106726015
ENSMUSG00000068860	0	1.88784477170643	10.9635836273164	3.2378351441172	11.3173959699043	0	2.14726299098943	4.66192532512057
ENSMUSG00000028115	0	1.88784477170643	32.0473982952326	4.31711352548959	6.46708341137388	21.4554797383724	13.9572094414313	6.21590043349409
ENSMUSG00000015711	3173.56308565989	3304.6722728721	2164.88609010163	799.745280596947	961.170272015442	821.838158674176	731.143048431901	1017.85369598466
ENSMUSG00000038712	1263.75340970427	971.296135042956	4353.38605263133	759.811980486169	967.637355426816	1270.5375392897	999.550922305579	1097.10642651171
ENSMUSG00000015702	11.5208936368552	7.5513790868257	16.0236991476163	23.7441243901928	22.6347919398086	14.925551122346	25.7671558918732	15.5397510837352
ENSMUSG00000015714	1160.95158956003	1372.46314903057	3231.72711229819	2113.22707072716	3161.5954027354	5168.90492305745	3345.43573996153	3395.43561179615
ENSMUSG00000015522	635.421595201937	628.65230897824	1599.83985700148	940.051470175359	849.613083169243	929.115557366038	1155.22748915231	503.487935113021
ENSMUSG00000027875	810.007444929666	823.100320464002	431.796524398923	380.985268624457	265.958805292751	690.306739408502	403.685442306013	442.882905886454
ENSMUSG00000053398	3360.55605161192	4140.98750673805	3044.5028380471	3217.32885487112	3787.28572278583	4935.69318677079	5068.61429023055	4211.27254369225
ENSMUSG00000050064	802.031441642613	527.652613691946	345.774560553825	597.920223280309	233.623388235881	225.748960725483	215.799930594438	220.66446538904
ENSMUSG00000082185	8.86222587450401	5.66353431511928	8.43352586716647	14.0306189578412	4.85031255853041	3.7313877805865	6.44178897296829	3.10795021674705
ENSMUSG00000028124	936.737274935074	1025.09971103659	2051.03349089489	1285.42055221453	1551.29163330331	1434.71860163551	1440.81346695391	1821.25882701377
ENSMUSG00000057359	37.2213486729168	16.9906029453578	103.732368166148	103.61072461175	70.3295320986909	245.338746573562	317.794922666436	74.5908052019291
ENSMUSG00000093392	3.5448903498016	10.3831462443853	2.53005776014994	4.31711352548959	0.808385426421735	2.79854083543987	9.66268345945243	4.66192532512057
ENSMUSG00000039756	853.432351714736	733.427693807947	925.157787628162	799.745280596947	662.067664239401	743.47901528186	720.406733476954	877.99593623104
ENSMUSG00000028121	300.429457145686	210.494692045267	628.297677103902	387.460938912691	599.821986404927	777.061505307138	702.154998053543	716.382524960194
ENSMUSG00000044365	1970.07281190224	2179.51678893507	441.073402852806	532.084242016592	1011.29016845359	620.343218522505	649.547054774302	1275.81356397466
ENSMUSG00000028184	6714.02232252424	5650.31940171733	1125.03235068001	1710.65623447525	1961.14304449913	3278.95701219039	3078.10149758335	1198.11480855599
ENSMUSG00000028179	69.1253618211313	87.7847818843488	48.9144500295655	109.007116518612	125.299741095369	138.994194826847	110.584044035956	147.627635295485
ENSMUSG00000039988	2066.67107393433	1985.06877744931	1884.89303131171	1984.79294334384	1690.33392664785	2257.48960725483	1950.7884273139	1457.62865165436
ENSMUSG00000043165	771.013651081849	644.698989537745	51.4445077897155	242.83763580879	261.10849273422	228.547501560923	133.130305441345	380.723901551513
ENSMUSG00000063767	0	1.88784477170643	2.53005776014994	6.47567028823439	5.65869798495214	9.32846945146625	9.66268345945243	3.10795021674705
ENSMUSG00000056071	7.08978069960321	3.77568954341285	17.7104043210496	0	1.61677085284347	0	0	3.10795021674705
ENSMUSG00000027552	288.908563508831	345.475593222276	331.437566579642	246.075470952907	244.132398779364	323.697889965879	232.978034522353	287.485395049102
ENSMUSG00000027751	1264.63963229172	1448.92086228468	1507.07107246265	1149.4314761616	1007.24824132148	1023.33309882585	1191.73095999913	660.439421058747
ENSMUSG00000036834	356.261480155061	878.791741229341	813.835246181564	202.904335698011	1068.68553372953	152.0540520589	292.027766774562	736.58420136905
ENSMUSG00000027860	288.908563508831	359.634429010074	176.260690623779	158.653922061743	788.175790761191	179.106613468152	303.837713225004	240.866141797896
ENSMUSG00000059857	1288.56764215288	2255.97450218918	359.268201941292	1188.28549789101	6669.17976797931	198.696399316231	1374.24831423323	1768.42367332907
ENSMUSG00000040969	1.7724451749008	13.214913401945	4.21676293358323	0	4.04192713210867	1.86569389029325	2.14726299098943	4.66192532512057
ENSMUSG00000028273	825.959451503774	1036.42677966683	766.607501325432	765.208372393031	913.47553185656	906.727230682519	928.691243602928	584.294640748445
ENSMUSG00000068917	1031.56309179227	920.324326206883	1598.99650441476	1222.82240609493	1051.70943977468	1135.27473224344	1227.16079935046	846.91643406357
ENSMUSG00000086718	7.08978069960321	2.83176715755964	10.1202310405998	2.1585567627448	2.4251562792652	3.7313877805865	0	0
ENSMUSG00000105879	24.8142324486112	26.42982680389	16.8670517343329	25.9026811529376	16.9760939548564	27.0525614092521	19.3253669189049	40.4033528177116
ENSMUSG00000001016	3861.2718135214	3546.31640365052	3291.60514595507	2483.41955553789	2744.46852270179	2566.26194609836	2364.13655307936	3572.58877415073
ENSMUSG00000001018	771.899873669299	1062.85660647072	1254.06529644765	1123.52879500867	1457.51892383839	1302.25433542469	1497.71593621513	1909.83540819106
ENSMUSG00000001017	6584.63382475648	5977.8604696084	6497.18832806505	4971.15622460127	4842.22870426619	6917.99294520737	5700.98324107693	6189.48285665174
ENSMUSG00000044080	451.973519599704	725.876314721121	829.858945329181	1381.47632815667	1728.32804168967	1944.98588063071	1930.3894288995	3260.23977736765
ENSMUSG00000042312	129.388497767759	243.531975550129	235.295371693945	227.727738469576	371.048910727576	410.452655864515	384.360075387108	654.223520625253
ENSMUSG00000042306	2.6586677623512	4.71961192926607	3.37341034686659	2.1585567627448	2.4251562792652	13.0598572320527	3.22089448648414	1.55397510837352
ENSMUSG00000074457	1336.4236618752	1765.13486154551	2222.23406599836	1711.73551285662	2995.06800489253	3606.38628993685	2803.2518347367	3965.74447656923
ENSMUSG00000094018	7.08978069960321	8.49530147267892	3.37341034686659	4.31711352548959	4.04192713210867	11.1941633417595	12.8835779459366	1.55397510837352
ENSMUSG00000001021	4.431112937252	3.77568954341285	4.21676293358323	1.0792783813724	0.808385426421735	14.925551122346	4.29452598197886	0
ENSMUSG00000001025	192.310301476737	216.158226360386	209.994794092445	237.441243901928	162.485470710769	390.862870016436	361.813813981719	307.687071457958
ENSMUSG00000027680	1425.9321432077	1560.30370381536	1933.80748134127	1887.65788902033	2201.23351614638	1938.45595201469	2115.05404612459	2825.12674702306
ENSMUSG00000105135	39.880016435268	42.4765073633946	142.526587155113	56.1224758313647	84.0720843478604	70.8963678311435	86.9641511350719	82.3606807437967
ENSMUSG00000027679	470.584193936163	484.232183942698	645.164728838235	507.260839245027	567.486569348058	578.365105990907	628.074424864408	804.959106137485
ENSMUSG00000105176	30.1315679733136	52.8596536077799	55.6612707232987	76.6287650774403	87.3056260535473	55.0379697636508	53.6815747747357	113.440182911267
ENSMUSG00000104901	15.9520065741072	2.83176715755964	9.27687845388312	16.189175720586	16.9760939548564	36.3810308607184	31.1353133693467	27.9715519507234
ENSMUSG00000074637	2416.72899597724	2127.60105771314	799.498252207381	934.655078268497	1451.86022585344	1577.44418424294	1280.84237412519	1236.96418626532
ENSMUSG00000025764	818.86967080417	962.800833570277	1017.08321958028	1026.39374068515	1486.62079918957	1299.45579458925	1635.14076763845	1566.40690924051
ENSMUSG00000104178	78.8738102830857	13.214913401945	0	5.39639190686199	6.46708341137388	8.39562250631962	7.515420468463	3.10795021674705
ENSMUSG00000104033	43.4249067850696	25.4859044180367	10.1202310405998	62.5981461195991	29.9102607776042	53.1722758733576	62.2706267386935	18.6477013004823
ENSMUSG00000102729	96.5982620320937	68.9063341672846	5.90346810701653	62.5981461195991	70.3295320986909	109.143092582155	82.669625153093	37.2954026009646
ENSMUSG00000086745	39.880016435268	39.644740205835	10.1202310405998	8.63422705097919	22.6347919398086	10.2613163966129	18.2517354234101	12.4318008669882
ENSMUSG00000122287	0	0.943922385853213	0.843352586716647	0	9.70062511706081	0	0	0
ENSMUSG00000098912	2155.29333267937	1768.91055108892	2056.09360641519	2159.63604112617	2074.31700419817	1825.58147165194	2050.6361563949	1870.98603048172
ENSMUSG00000122408	2.6586677623512	3.77568954341285	5.06011552029988	4.31711352548959	4.04192713210867	9.32846945146625	5.36815747747357	4.66192532512057
ENSMUSG00000120717	38.1075712603672	37.7568954341285	72.5283224576316	125.196292239198	73.5630738043779	90.4861536792226	91.2586771170508	104.116332261026
ENSMUSG00000114832	11.5208936368552	1.88784477170643	2.53005776014994	3.2378351441172	8.08385426421735	1.86569389029325	5.36815747747357	0
ENSMUSG00000120857	28.3591227984128	10.3831462443853	20.2404620811995	10.792783813724	6.46708341137388	11.1941633417595	7.515420468463	3.10795021674705
ENSMUSG00000122822	0	5.66353431511928	2.53005776014994	1.0792783813724	4.04192713210867	3.7313877805865	10.7363149549471	1.55397510837352
ENSMUSG00000122921	2.6586677623512	4.71961192926607	2.53005776014994	6.47567028823439	8.89223969063908	1.86569389029325	2.14726299098943	9.32385065024114
ENSMUSG00000085953	30.1315679733136	21.7102148746239	15.1803465608996	39.9333001107787	59.0121361287866	36.3810308607184	36.5034708468203	59.0510541181939
ENSMUSG00000097456	0	3.77568954341285	15.1803465608996	14.0306189578412	12.9341668227478	10.2613163966129	28.9880503783573	26.4175768423499
ENSMUSG00000123098	11.5208936368552	5.66353431511928	5.06011552029988	10.792783813724	3.23354170568694	2.79854083543987	4.29452598197886	6.21590043349409
ENSMUSG00000106053	3.5448903498016	0	0	0	14.5509376755912	0.932846945146625	4.29452598197886	0
ENSMUSG00000123389	0	0	3.37341034686659	6.47567028823439	2.4251562792652	2.79854083543987	10.7363149549471	0
ENSMUSG00000123422	7.97600328705361	13.214913401945	37.1075138155325	17.2684541019584	95.3894803177647	25.1868675189589	59.0497322522093	55.9431039014468
ENSMUSG00000123527	6.20355811215281	1.88784477170643	6.74682069373318	9.71350543235159	11.3173959699043	8.39562250631962	10.7363149549471	4.66192532512057
ENSMUSG00000120231	12.4071162243056	16.9906029453578	26.1439301882161	7.55494866960679	16.9760939548564	17.7240919577859	18.2517354234101	17.0937261921088
ENSMUSG00000097761	4.431112937252	9.43922385853213	18.5537569077662	17.2684541019584	10.5090105434825	1.86569389029325	7.515420468463	15.5397510837352
ENSMUSG00000104710	0.886222587450401	0.943922385853213	16.8670517343329	0	0	1.86569389029325	1.07363149549471	0
ENSMUSG00000124361	25.7004550360616	77.4016356399635	6.74682069373318	14.0306189578412	17.7844793812782	25.1868675189589	21.4726299098943	4.66192532512057
ENSMUSG00000105337	9.74844846195441	2.83176715755964	0	15.1098973392136	4.04192713210867	1.86569389029325	7.515420468463	0
ENSMUSG00000105676	4.431112937252	4.71961192926607	6.74682069373318	7.55494866960679	12.9341668227478	5.59708167087975	6.44178897296829	6.21590043349409
ENSMUSG00000124672	0.886222587450401	2.83176715755964	0	1.0792783813724	8.08385426421735	7.462775561173	3.22089448648414	0
ENSMUSG00000097183	53.173355247024	27.3737491897432	9.27687845388312	25.9026811529376	28.2934899247607	27.9854083543987	19.3253669189049	21.7556515172293
ENSMUSG00000125093	17.724451749008	16.9906029453578	37.9508664022491	12.9513405764688	19.4012502341216	4.66423472573312	7.515420468463	26.4175768423499
ENSMUSG00000120758	23.9280098611608	15.1027581736514	13.4936413874664	17.2684541019584	8.89223969063908	17.7240919577859	18.2517354234101	9.32385065024114
ENSMUSG00000125547	2.6586677623512	7.5513790868257	1.68670517343329	5.39639190686199	8.08385426421735	3.7313877805865	8.58905196395772	3.10795021674705
ENSMUSG00000092196	2.6586677623512	2.83176715755964	0	1.0792783813724	0	16.7912450126392	28.9880503783573	0
ENSMUSG00000125680	2.6586677623512	0	1.68670517343329	1.0792783813724	1.61677085284347	9.32846945146625	11.8099464504419	9.32385065024114
ENSMUSG00000085106	9.74844846195441	2.83176715755964	1.68670517343329	5.39639190686199	7.27546883779561	4.66423472573312	3.22089448648414	3.10795021674705
ENSMUSG00000092242	38.1075712603672	32.0933611190092	8.43352586716647	82.0251569843023	76.7966155100648	91.4190006243692	92.3323086125455	55.9431039014468
ENSMUSG00000125810	8.86222587450401	3.77568954341285	4.21676293358323	9.71350543235159	3.23354170568694	8.39562250631962	0	9.32385065024114
ENSMUSG00000106342	3.5448903498016	0	2.53005776014994	37.774743348034	0	0	0	0
ENSMUSG00000102545	8.86222587450401	12.2709910160918	10.1202310405998	24.8234027715652	20.2096356605434	9.32846945146625	8.58905196395772	9.32385065024114
ENSMUSG00000106583	0.886222587450401	5.66353431511928	0	6.47567028823439	11.3173959699043	0.932846945146625	0	1.55397510837352
ENSMUSG00000110441	7.97600328705361	2.83176715755964	12.6502888007497	10.792783813724	1.61677085284347	2.79854083543987	3.22089448648414	0
ENSMUSG00000104850	36.3351260854664	26.42982680389	95.2988422989811	5.39639190686199	61.4372924080518	11.1941633417595	15.030840936926	21.7556515172293
ENSMUSG00000126185	334.105915468801	272.793569511579	124.816182834064	150.019695010763	192.395731488373	225.748960725483	180.370091243112	71.4828549851821
ENSMUSG00000097280	27.4729002109624	38.7008178199817	34.5774560553825	34.5369082039168	44.4611984531954	37.313877805865	26.8407873873679	48.1732283595792
ENSMUSG00000097428	1011.17997228091	2012.44252663905	1434.54275000502	999.411781150841	1124.46412815263	1698.714287112	1145.56480569286	1415.67132372828
ENSMUSG00000104557	0	0	0	0	21.8264065133868	0	4.29452598197886	0
ENSMUSG00000104653	4.431112937252	0	0	0	0.808385426421735	10.2613163966129	8.58905196395772	0
ENSMUSG00000105331	0.886222587450401	3.77568954341285	2.53005776014994	8.63422705097919	15.359323102013	2.79854083543987	3.22089448648414	17.0937261921088
ENSMUSG00000106093	3.5448903498016	8.49530147267892	0	6.47567028823439	1.61677085284347	15.8583980674926	18.2517354234101	4.66192532512057
ENSMUSG00000106515	28.3591227984128	17.934525331211	5.06011552029988	9.71350543235159	6.46708341137388	11.1941633417595	2.14726299098943	3.10795021674705
ENSMUSG00000085102	2.6586677623512	0	12.6502888007497	5.39639190686199	1.61677085284347	0.932846945146625	4.29452598197886	0
ENSMUSG00000121477	458.177077711857	364.35404093934	787.691315993348	409.046506540139	527.067298026971	485.080411476245	420.863546233928	497.272034679527
ENSMUSG00000126929	65.5804714713297	79.2894804116699	16.0236991476163	17.2684541019584	48.5031255853041	51.3065819830643	30.061681873852	43.5113030344586
ENSMUSG00000126961	11.5208936368552	33.0372835048625	21.0838146679162	25.9026811529376	25.8683336454955	10.2613163966129	20.3989984143996	24.8636017339764
ENSMUSG00000105698	4.431112937252	0.943922385853213	36.2641612288158	7.55494866960679	9.70062511706081	20.5226327932257	20.3989984143996	26.4175768423499
ENSMUSG00000105651	2.6586677623512	1.88784477170643	1.68670517343329	10.792783813724	12.9341668227478	7.462775561173	5.36815747747357	7.76987554186761
ENSMUSG00000127097	4.431112937252	2.83176715755964	7.59017328044982	3.2378351441172	1.61677085284347	14.925551122346	3.22089448648414	3.10795021674705
ENSMUSG00000106365	0.886222587450401	0	0	1.0792783813724	8.89223969063908	0.932846945146625	1.07363149549471	13.9857759753617
ENSMUSG00000127437	17.724451749008	12.2709910160918	1.68670517343329	10.792783813724	5.65869798495214	15.8583980674926	17.1781039279154	7.76987554186761
ENSMUSG00000106424	8.86222587450401	5.66353431511928	2.53005776014994	3.2378351441172	4.04192713210867	7.462775561173	7.515420468463	3.10795021674705
ENSMUSG00000127710	1.7724451749008	4.71961192926607	6.74682069373318	3.2378351441172	12.125781396326	4.66423472573312	2.14726299098943	4.66192532512057
ENSMUSG00000127740	0	0	31.2040457085159	11.8720621950964	14.5509376755912	193.099317645351	36.5034708468203	12.4318008669882
ENSMUSG00000097725	2.6586677623512	3.77568954341285	8.43352586716647	8.63422705097919	8.08385426421735	9.32846945146625	16.1044724324207	9.32385065024114
ENSMUSG00000098108	4.431112937252	4.71961192926607	5.90346810701653	4.31711352548959	3.23354170568694	14.925551122346	6.44178897296829	15.5397510837352
ENSMUSG00000056145	934.964829760173	1408.33219969299	376.135253675625	673.469709976377	789.792561614035	478.550482860218	491.723224936579	1114.20015270382
ENSMUSG00000128128	2.6586677623512	0	0	1.0792783813724	0.808385426421735	34.5153369704251	15.030840936926	0
ENSMUSG00000085527	12.4071162243056	37.7568954341285	41.3242767491157	52.8846406872475	39.610885894665	41.0452655864515	70.8596787026512	32.633477275844
ENSMUSG00000128159	9.74844846195441	27.3737491897432	0	5.39639190686199	6.46708341137388	0.932846945146625	2.14726299098943	9.32385065024114
ENSMUSG00000128398	0.886222587450401	0	4.21676293358323	1.0792783813724	2.4251562792652	4.66423472573312	13.9572094414313	0
ENSMUSG00000093424	26.586677623512	28.3176715755964	11.8069362140331	25.9026811529376	37.1857296153998	42.9109594767447	23.6198929008837	29.5255270590969
ENSMUSG00000106086	20.3831195113592	32.0933611190092	4.21676293358323	1.0792783813724	133.383595359586	13.0598572320527	25.7671558918732	43.5113030344586
ENSMUSG00000097311	295.112121620983	152.915426508221	32.8907508819492	305.435781928389	174.611252107095	188.435082919618	207.21087863048	87.0226060689173
ENSMUSG00000089998	87.7360361575897	65.1306446238717	69.154912110765	59.3603109754819	42.8444276003519	91.4190006243692	70.8596787026512	54.3891287930733
ENSMUSG00000104411	15.0657839866568	77.4016356399635	2.53005776014994	2.1585567627448	32.3354170568694	21.4554797383724	16.1044724324207	29.5255270590969
ENSMUSG00000104607	0	0	0	0	0	13.9927041771994	5.36815747747357	0
ENSMUSG00000129094	6.20355811215281	1.88784477170643	13.4936413874664	4.31711352548959	4.04192713210867	7.462775561173	4.29452598197886	6.21590043349409
ENSMUSG00000097885	155.975175391271	210.494692045267	516.131783070588	287.088049445058	259.491721881377	244.405899628416	235.125297513343	178.707137462955
ENSMUSG00000104960	327.902357356648	407.774470688588	258.909244122011	396.09516596367	410.659796622241	533.588452623869	520.711275314937	809.621031462605
ENSMUSG00000105509	57.604468184276	72.6820237106974	42.1676293358323	57.2017542127371	61.4372924080518	34.5153369704251	35.4298393513256	27.9715519507234
ENSMUSG00000120861	24.8142324486112	0.943922385853213	1.68670517343329	3.2378351441172	2.4251562792652	2.79854083543987	3.22089448648414	3.10795021674705
ENSMUSG00000103843	10.6346710494048	16.9906029453578	10.9635836273164	19.4270108647032	10.5090105434825	11.1941633417595	10.7363149549471	6.21590043349409
ENSMUSG00000085773	7.97600328705361	6.60745670097249	2.53005776014994	1.0792783813724	11.3173959699043	0.932846945146625	4.29452598197886	0
ENSMUSG00000102715	5.3173355247024	2.83176715755964	9.27687845388312	7.55494866960679	1.61677085284347	1.86569389029325	2.14726299098943	6.21590043349409
ENSMUSG00000097250	54.9458004219249	67.9624117814313	9.27687845388312	1.0792783813724	54.970208996678	9.32846945146625	11.8099464504419	46.6192532512057
ENSMUSG00000129931	15.9520065741072	32.0933611190092	5.90346810701653	12.9513405764688	6.46708341137388	4.66423472573312	1.07363149549471	1.55397510837352
ENSMUSG00000105966	0	0	0.843352586716647	10.792783813724	18.5928648076999	0.932846945146625	10.7363149549471	9.32385065024114
ENSMUSG00000121018	4.431112937252	9.43922385853213	22.7705198413495	17.2684541019584	7.27546883779561	14.925551122346	18.2517354234101	12.4318008669882
ENSMUSG00000105789	6.20355811215281	2.83176715755964	3.37341034686659	3.2378351441172	8.89223969063908	3.7313877805865	0	4.66192532512057
ENSMUSG00000130468	8.86222587450401	11.3270686302386	0	0	1.61677085284347	23.3211736286656	11.8099464504419	3.10795021674705
ENSMUSG00000082766	0.886222587450401	0	2.53005776014994	16.189175720586	0.808385426421735	8.39562250631962	5.36815747747357	3.10795021674705
ENSMUSG00000085655	16.8382291615576	35.8690506624221	32.0473982952326	23.7441243901928	23.4431773662303	35.4481839155717	19.3253669189049	34.1874523842175
ENSMUSG00000086392	37.2213486729168	28.3176715755964	60.7213862435986	44.2504136362683	85.6888552007039	69.9635208859968	67.638784216167	85.4686309605438
ENSMUSG00000131030	4.431112937252	9.43922385853213	3.37341034686659	4.31711352548959	4.04192713210867	4.66423472573312	1.07363149549471	1.55397510837352
ENSMUSG00000052769	7.97600328705361	5.66353431511928	11.8069362140331	23.7441243901928	7.27546883779561	12.1270102869061	9.66268345945243	1.55397510837352
ENSMUSG00000120086	4.431112937252	5.66353431511928	10.1202310405998	6.47567028823439	6.46708341137388	14.925551122346	15.030840936926	7.76987554186761
ENSMUSG00000131388	0.886222587450401	8.49530147267892	31.2040457085159	1.0792783813724	13.7425522491695	1.86569389029325	6.44178897296829	3.10795021674705
ENSMUSG00000131463	0	0	17.7104043210496	5.39639190686199	7.27546883779561	12.1270102869061	19.3253669189049	10.8778257586147
ENSMUSG00000131468	0	0	0	16.189175720586	0	0	0	0
ENSMUSG00000131673	23.0417872737104	28.3176715755964	11.8069362140331	56.1224758313647	26.6767190719172	23.3211736286656	7.515420468463	74.5908052019291
ENSMUSG00000120996	1.7724451749008	6.60745670097249	23.6138724280661	36.6954649666615	84.8804697742821	13.9927041771994	35.4298393513256	46.6192532512057
ENSMUSG00000131852	2.6586677623512	2.83176715755964	8.43352586716647	6.47567028823439	5.65869798495214	11.1941633417595	11.8099464504419	7.76987554186761
ENSMUSG00000131859	0.886222587450401	1.88784477170643	0	0	0	19.5897858480791	24.6935243963784	0
ENSMUSG00000093738	104.574265319147	0	0	0	1.61677085284347	99.8146231306888	97.700466090019	0
ENSMUSG00000074281	23.0417872737104	12.2709910160918	10.1202310405998	79.8666002215575	38.8025004682433	13.0598572320527	55.8288377657252	77.6987554186761
ENSMUSG00000097040	203.831195113592	238.812363620863	44.6976870959823	71.2323731705783	131.766824506743	138.994194826847	123.467621981892	118.102108236388
ENSMUSG00000104973	3.5448903498016	8.49530147267892	10.1202310405998	8.63422705097919	15.359323102013	12.1270102869061	17.1781039279154	12.4318008669882
ENSMUSG00000105168	10.6346710494048	8.49530147267892	6.74682069373318	0	0	5.59708167087975	3.22089448648414	0
ENSMUSG00000093507	3.5448903498016	0.943922385853213	3.37341034686659	11.8720621950964	14.5509376755912	10.2613163966129	19.3253669189049	3.10795021674705
ENSMUSG00000042579	275.615224697075	133.093056405303	333.967624339792	658.359812637163	350.030889640611	379.668706674676	603.38090046803	324.780797650066
ENSMUSG00000086181	197.627637001439	217.102148746239	48.0710974428489	104.690002993123	31.5270316304476	20.5226327932257	24.6935243963784	38.8493777093381
ENSMUSG00000086224	18.6106743364584	99.1118505145874	1.68670517343329	7.55494866960679	18.5928648076999	6.52992861602637	10.7363149549471	38.8493777093381
ENSMUSG00000120375	58.4906907717265	27.3737491897432	3.37341034686659	7.55494866960679	2.4251562792652	0	2.14726299098943	0
ENSMUSG00000105923	15.9520065741072	2.83176715755964	0	9.71350543235159	0	10.2613163966129	1.07363149549471	0
ENSMUSG00000103668	8.86222587450401	6.60745670097249	3.37341034686659	4.31711352548959	4.85031255853041	1.86569389029325	0	4.66192532512057
ENSMUSG00000133361	0	0.943922385853213	0	4.31711352548959	3.23354170568694	16.7912450126392	13.9572094414313	3.10795021674705
ENSMUSG00000133442	23.0417872737104	15.1027581736514	3.37341034686659	7.55494866960679	10.5090105434825	6.52992861602637	10.7363149549471	9.32385065024114
ENSMUSG00000097852	4.431112937252	3.77568954341285	4.21676293358323	1.0792783813724	3.23354170568694	7.462775561173	10.7363149549471	1.55397510837352
ENSMUSG00000133543	0	0	3.37341034686659	8.63422705097919	8.08385426421735	0.932846945146625	4.29452598197886	26.4175768423499
ENSMUSG00000103181	3.5448903498016	0	0	11.8720621950964	0.808385426421735	3.7313877805865	1.07363149549471	0
ENSMUSG00000097167	44.31112937252	64.1867222380185	77.5884379779315	37.774743348034	51.736667290991	69.0306739408502	54.7552062702304	77.6987554186761
ENSMUSG00000120722	0	0	4.21676293358323	3.2378351441172	4.85031255853041	7.462775561173	11.8099464504419	3.10795021674705
ENSMUSG00000105139	23.0417872737104	31.149438733156	8.43352586716647	31.2990730597996	51.736667290991	18.6569389029325	18.2517354234101	38.8493777093381
ENSMUSG00000134198	0	3.77568954341285	7.59017328044982	11.8720621950964	2.4251562792652	2.79854083543987	7.515420468463	0
ENSMUSG00000105891	1.7724451749008	2.83176715755964	18.5537569077662	64.7567028823439	220.689221413134	15.8583980674926	268.407873873679	247.08204223139
ENSMUSG00000134942	32.7902357356648	27.3737491897432	32.0473982952326	39.9333001107787	33.9521879097129	36.3810308607184	48.3134172972622	31.0795021674705
ENSMUSG00000080727	24.8142324486112	51.9157312219267	86.021963845098	84.1837137470471	67.095990393004	91.4190006243692	92.3323086125455	71.4828549851821
ENSMUSG00000097204	39.880016435268	40.5886625916882	46.3843922694156	57.2017542127371	75.1798446572213	37.313877805865	50.4606802882516	77.6987554186761
ENSMUSG00000135136	2.6586677623512	0.943922385853213	4.21676293358323	3.2378351441172	8.08385426421735	0	2.14726299098943	1.55397510837352
ENSMUSG00000135184	3.5448903498016	5.66353431511928	7.59017328044982	10.792783813724	4.04192713210867	0.932846945146625	7.515420468463	10.8778257586147
ENSMUSG00000119955	16.8382291615576	4.71961192926607	8.43352586716647	5.39639190686199	1.61677085284347	15.8583980674926	7.515420468463	3.10795021674705
ENSMUSG00000135357	22.15556468626	10.3831462443853	0	24.8234027715652	35.5689587625563	44.776653367038	42.9452598197886	31.0795021674705
ENSMUSG00000093553	14.1795613992064	15.1027581736514	21.9271672546328	25.9026811529376	19.4012502341216	38.2467247510116	30.061681873852	35.741427492591
ENSMUSG00000093577	20.3831195113592	43.4204297492478	15.1803465608996	24.8234027715652	46.0779693060389	31.7167961349852	20.3989984143996	43.5113030344586
ENSMUSG00000135519	9.74844846195441	10.3831462443853	8.43352586716647	2.1585567627448	3.23354170568694	2.79854083543987	5.36815747747357	3.10795021674705
ENSMUSG00000120160	35.448903498016	18.8784477170643	21.0838146679162	53.9639190686199	70.3295320986909	59.702204489384	51.5343117837463	57.4970790098203
ENSMUSG00000120424	4.431112937252	2.83176715755964	10.1202310405998	8.63422705097919	12.9341668227478	8.39562250631962	10.7363149549471	15.5397510837352
